"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-10-28 17:48:25",1761673705733,"rationaleiq-backend-fvr8izcnv.vercel.app/favicon.ico","GET","",-1,"gbxrk-1761673704765-6c00f45b2e1f","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYXB7D3H22BS4VVG9VHN8","",-1
"2025-10-28 17:48:25",1761673705444,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",-1,"hvd2g-1761673702927-01e9dc0722bb","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYVMPFX4K1X2NB6FBTST9","",-1
"2025-10-28 17:48:25",1761673705138,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",500,"9stws-1761673705086-26b5f6c758bb","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",1118,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYXNJY3GP1F7WHAZ3V1K0","",1
"2025-10-28 17:48:24",1761673704971,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",-1,"g494x-1761673702444-195e0ed614c4","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYV5XPF1980EDVK36NMB8","",-1
"2025-10-28 17:48:24",1761673704843,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",-1,"4kcxx-1761673702228-39eaa8ca17fb","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYV3M75EN5JHP4QETHAXA","",-1
"2025-10-28 17:48:24",1761673704807,"rationaleiq-backend-fvr8izcnv.vercel.app/favicon.ico","GET","",500,"gbxrk-1761673704765-6c00f45b2e1f","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",911,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYXB7D3H22BS4VVG9VHN8","",1
"2025-10-28 17:48:24",1761673704664,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",-1,"c2pcv-1761673703557-f94935c0b745","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYW97TSTRPRRHFF4DMD3P","",-1
"2025-10-28 17:48:23",1761673703719,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",500,"c2pcv-1761673703557-f94935c0b745","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",931,"iad1",139,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYW97TSTRPRRHFF4DMD3P","",1
"2025-10-28 17:48:23",1761673703449,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",-1,"576fl-1761673702246-cfb2e3e9223d","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYV3N3KETKPF6D35RV54V","",-1
"2025-10-28 17:48:23",1761673703062,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",500,"hvd2g-1761673702927-01e9dc0722bb","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",1021,"iad1",137,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYVMPFX4K1X2NB6FBTST9","",1
"2025-10-28 17:48:22",1761673702589,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",500,"g494x-1761673702444-195e0ed614c4","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",1020,"iad1",139,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYV5XPF1980EDVK36NMB8","",1
"2025-10-28 17:48:22",1761673702517,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",500,"576fl-1761673702246-cfb2e3e9223d","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",917,"iad1",137,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYV3N3KETKPF6D35RV54V","",1
"2025-10-28 17:48:22",1761673702516,"rationaleiq-backend-fvr8izcnv.vercel.app/","GET","",500,"4kcxx-1761673702228-39eaa8ca17fb","vercel-screenshot/1.0","error","production","main","","lambda","/","rationaleiq-backend-fvr8izcnv.vercel.app","rationaleiq-backend-fvr8izcnv.vercel.app","dpl_3W8ZGni8jGCEjm2znjeA73AtiJUr",996,"iad1",139,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYYV3M75EN5JHP4QETHAXA","",1
"2025-10-28 17:44:24",1761673464968,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.png","GET","",-1,"llnjx-1761673464071-c5de903847a8","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQJ9VEGTP5P15JDQ9PH7Z","",-1
"2025-10-28 17:44:24",1761673464123,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.png","GET","",500,"llnjx-1761673464071-c5de903847a8","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",828,"iad1",139,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQJ9VEGTP5P15JDQ9PH7Z","",1
"2025-10-28 17:44:21",1761673461992,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.png","GET","",-1,"ghpd5-1761673461072-defcfc569195","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQFBTPM99XYY1WEE9RA1Q","",-1
"2025-10-28 17:44:21",1761673461114,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.png","GET","",500,"ghpd5-1761673461072-defcfc569195","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",858,"iad1",135,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQFBTPM99XYY1WEE9RA1Q","",1
"2025-10-28 17:44:19",1761673459953,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.png","GET","",-1,"h47b4-1761673459071-86febc9d1f0e","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQDDCKYH0YT9YK16GAQV3","",-1
"2025-10-28 17:44:19",1761673459116,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.png","GET","",500,"h47b4-1761673459071-86febc9d1f0e","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",823,"iad1",138,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQDDCKYH0YT9YK16GAQV3","",1
"2025-10-28 17:44:19",1761673459030,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.ico","GET","",-1,"rzbx6-1761673458149-3b76ef873b34","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",-1,"iad1",-1,-1,"GeminiService initialized with default API key (first 6 chars): AIzaSy
GeminiService using model: gemini-2.0-flash-001
Warning: Cannot load ""@napi-rs/canvas"" package: ""Error: Cannot find module '@napi-rs/canvas'
Require stack:
- /var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs"".
Warning: Cannot polyfill `DOMMatrix`, rendering may be broken.
Warning: Cannot polyfill `ImageData`, rendering may be broken.
Warning: Cannot polyfill `Path2D`, rendering may be broken.
ReferenceError: DOMMatrix is not defined
    at Module.<anonymous> (/var/task/backend-node/node_modules/pdf-parse/dist/pdf-parse/cjs/index.cjs:1:192019)
    at Module.<anonymous> (/opt/rust/bytecode.js:2:1435)
    at A.l._compile (/opt/rust/bytecode.js:2:3160)
    at Object..js (node:internal/modules/cjs/loader:1820:10)
    at Module.load (node:internal/modules/cjs/loader:1423:32)
    at Function.<anonymous> (node:internal/modules/cjs/loader:1246:12)
    at /opt/rust/nodejs.js:2:13528
    at Function.Vr (/opt/rust/nodejs.js:2:13906)
    at Ue.e.<computed>.Be._load (/opt/rust/nodejs.js:2:13498)
    at TracingChannel.traceSync (node:diagnostics_channel:322:14)
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQCGEVFT1BHWQV0JMD61G","",-1
"2025-10-28 17:44:18",1761673458189,"rationaleiq-backend-fo5vj411z.vercel.app/favicon.ico","GET","",500,"rzbx6-1761673458149-3b76ef873b34","vercel-favicon/1.0","error","production","main","","lambda","/","rationaleiq-backend-fo5vj411z.vercel.app","rationaleiq-backend-fo5vj411z.vercel.app","dpl_BfRsZmJJ3drGZPNWzqrfHrgriSJF",829,"iad1",137,2048,"","prj_Zmyyr4BrGzu4A3A2pc3Wy3cR4C4g","","","01K8NYQCGEVFT1BHWQV0JMD61G","",1
